country,name,count
SB,Solo,508
SB,Tara,507
SB,Tuita,507
SB,Koti,506
SB,Wane,502
SB,Bako,498
SB,Kiko,498
SB,David,497
SB,Alick,495
SB,Timothy,491
SB,Robert,490
SB,Rex,490
SB,Sasa,487
SB,Kala,482
SB,Suri,481
SB,Joseph,479
SB,Siosi,469
SB,Vota,457
SB,Pitamama,456
SB,Talu,455
SB,Fafale,454
SB,Anisi,450
SB,Saeni,450
SB,Bana,447
SB,Eddie,439
SB,Sanga,436
SB,Pitakaka,435
SB,Tova,433
SB,Ratu,431
SB,Tom,431
SB,Gapu,427
SB,Moli,422
SB,Silas,422
SB,Taka,421
SB,Meke,408
SB,Marau,407
SB,Kona,406
SB,Dau,406
SB,Jimmy,405
SB,Tau,402
SB,Mane,401
SB,Oge,396
SB,Sala,394
SB,Willie,393
SB,Afu,393
SB,Moses,389
SB,Tagini,388
SB,Teku,388
SB,Panda,387
SB,Andrew,387
SB,Palmer,386
SB,Bata,386
SB,Diau,386
SB,Boli,385
SB,William,377
SB,Pita,377
KI,Ioane,2403
KI,Bauro,1670
KI,Ioteba,985
KI,Timon,815
KI,Teitikai,728
KI,Betero,728
KI,Timeon,728
KI,Tooma,687
KI,Tamuera,685
KI,Tioti,642
KI,Beia,642
KI,Taake,601
KI,Iotia,600
KI,Tiare,557
KI,Taitai,515
KI,Tiaon,514
KI,Been,472
KI,Rimon,472
KI,Taam,471
KI,Teiwaki,471
KI,Roboam,471
KI,Tetaake,471
KI,Kabiri,429
KI,Tito,429
KI,Ieremia,429
KI,Ata,429
KI,Neemia,428
KI,Ruka,386
KI,Toom,386
KI,Tion,386
KI,Erika,385
KI,Robati,385
KI,Redfern,343
KI,Tabai,343
KI,Boutu,343
KI,Itaia,343
KI,Muller,343
KI,Moote,343
KI,Matia,300
KI,Meere,300
KI,Rui,300
KI,Boota,300
KI,Koura,300
KI,Mataio,300
KI,Teriaki,300
KI,Bio,300
KI,Tio,257
KI,Kaake,257
KI,Uan,257
KI,Tannang,257
KI,Akau,257
KI,Taie,257
KI,Beniamina,257
KI,Eti,257
KI,Tune,257
KI,Tawaia,257
KI,Berenato,257
KI,Temauri,257
KI,Teem,257
KI,Anania,257
KI,James,257
KI,Boubou,257
KI,Eria,257
KI,Bureka,257
KI,Patrick,215
KI,Takai,215
KI,Tenea,215
KI,Ben,215
KI,Williams,215
KI,Maio,215
KI,Taribo,215
KI,Onorio,214
KI,Tekena,214
KI,Otea,214
KI,Itara,214
KI,Teaioro,214
KI,Tofinga,214
KI,Ioera,214
KI,Mataroa,214
KI,Teingoa,214
KI,Rutia,172
KI,Tong,172
KI,Abera,172
KI,Henry,172
KI,Reiher,172
KI,Aram,172
KI,Ali,172
KI,Boia,172
KI,Mackenzie,172
KI,Reo,172
KI,Aneri,172
KI,Makin,172
KI,Langley,172
KI,Randolph,172
KI,John,172
KI,Michael,172
KI,Oten,172
KI,Flood,172
KI,Tieri,172
KI,Tibau,172
ST,Fernandes,4000
ST,Dos Santos,3703
ST,Soares,3471
ST,Afonso,3106
ST,Quaresma,2949
ST,Da Costa,2656
ST,Neto,2525
ST,Lima,2376
ST,Pereira,2375
ST,De Sousa,2289
ST,Da Conceição,2263
ST,Dos Ramos,2164
ST,Santo,2113
ST,Tavares,2054
ST,Da Cruz,2031
ST,Lopes,1933
ST,Vaz,1821
ST,Costa,1805
ST,Mendes,1798
ST,Da Trindade,1787
ST,Dias,1782
ST,Da Graça,1733
ST,Carvalho,1636
ST,Pires,1626
ST,Martins,1610
ST,Gomes,1572
ST,Da Silva,1556
ST,Sousa,1500
ST,Das Neves,1472
ST,Santos,1418
ST,Ramos,1372
ST,Monteiro,1259
ST,Do Espirito,1240
ST,Do Nascimento,1225
ST,Do Sacramento,1185
ST,Nascimento,1184
ST,Ferreira,1165
ST,Varela,1073
ST,Silva,1011
ST,Semedo,1008
ST,Rodrigues,969
ST,De Ceita,963
ST,De Carvalho,959
ST,Correia,957
ST,Sacramento,914
ST,Santana,900
ST,Almeida,880
ST,Cruz,827
ST,Cravid,782
ST,Neves,773
ST,Viegas,773
ST,Pinto,768
ST,Pontes,750
ST,Do Espirito Santo,743
ST,Andrade,728
ST,Da Fonseca,673
ST,Trindade,666
ST,Gonçalves,648
ST,De Barros,632
ST,Barros,632
ST,Do Rosário,630
ST,Fonseca,619
ST,Bonfim,609
ST,Moreira,577
ST,Conceição,568
ST,Ceita,557
ST,Domingos,553
ST,De Almeida,521
ST,Cardoso,518
ST,Batista,507
ST,Alves,503
ST,Dos Reis,498
ST,Leal,491
ST,Marques,473
ST,Dos Anjos,469
ST,Borges,467
ST,Lourenço,466
ST,Leite,455
ST,Dalmeida,449
ST,Manuel,436
ST,Do Rosario,435
ST,De Assunção,430
ST,Cabral,423
ST,Coelho,422
ST,Graça,413
ST,Faleiro,409
ST,Sanches,406
ST,Da Mata,403
ST,Da Glória,402
ST,Moreno,388
ST,Assunção,377
ST,Dassunção,365
ST,De Oliveira,364
ST,Santiago,361
ST,Furtado,358
ST,Jesus,345
ST,Bandeira,342
ST,Oliveira,341
ST,Menezes,337
ST,Da Gloria,323
BZ,Martinez,4561
BZ,Garcia,4107
BZ,Castillo,3626
BZ,Lopez,3377
BZ,Williams,3251
BZ,Perez,2857
BZ,Cal,2691
BZ,Hernandez,2619
BZ,Chan,2490
BZ,Gonzalez,2433
BZ,Flowers,2428
BZ,Young,2338
BZ,Vasquez,2263
BZ,Reyes,2258
BZ,Rodriguez,2247
BZ,Flores,2141
BZ,Smith,2033
BZ,Choc,2031
BZ,Sanchez,1962
BZ,Ramirez,1944
BZ,Pop,1912
BZ,Coc,1872
BZ,Cruz,1834
BZ,Jones,1801
BZ,Novelo,1680
BZ,Mendez,1581
BZ,Guerra,1551
BZ,Tillett,1513
BZ,Torres,1494
BZ,Sho,1397
BZ,Usher,1353
BZ,Gomez,1312
BZ,Patt,1284
BZ,Nunez,1244
BZ,Romero,1244
BZ,Jimenez,1224
BZ,Tun,1219
BZ,Garbutt,1185
BZ,Gillett,1175
BZ,Mai,1162
BZ,Cowo,1160
BZ,Marin,1120
BZ,Neal,1117
BZ,Magana,1101
BZ,Ramos,1087
BZ,Tzib,1061
BZ,Requena,1056
BZ,Bol,1054
BZ,Palacio,1051
BZ,Cho,1048
BZ,Sosa,1034
BZ,Castellanos,1024
BZ,Teck,998
BZ,Herrera,993
BZ,Gongora,992
BZ,Thompson,982
BZ,Chi,974
BZ,Alvarez,971
BZ,Carrillo,963
BZ,Wade,957
BZ,Dominguez,956
BZ,Pech,953
BZ,Sutherland,951
BZ,Salam,950
BZ,Lewis,946
BZ,Chen,942
BZ,Arnold,941
BZ,Acosta,931
BZ,Ical,930
BZ,Teul,908
BZ,Coleman,883
BZ,Mejia,871
BZ,Gutierrez,871
BZ,Leslie,857
BZ,Santos,842
BZ,Ack,837
BZ,Gentle,828
BZ,Chun,825
BZ,Salazar,800
BZ,Guzman,792
BZ,Cano,787
BZ,Cocom,771
BZ,Blanco,764
BZ,Medina,754
BZ,Zetina,753
BZ,Westby,743
BZ,Manzanero,737
BZ,August,733
BZ,Tzul,731
BZ,Villanueva,719
BZ,Aguilar,716
BZ,Campos,715
BZ,Gordon,709
BZ,Velasquez,700
BZ,Aldana,691
BZ,Cawich,689
BZ,Briceno,688
BZ,Dawson,686
BZ,Diaz,686
BZ,Arzu,682
BN,Haji,13212
BN,Ahmad,7788
BN,Abd Rahman,5444
BN,Abdullah,5411
BN,Binti Abdullah,5183
BN,Ibrahim,5096
BN,Salleh,4368
BN,Rahman,4352
BN,Ismail,4212
BN,Daud,4097
BN,Bin Abdullah,4093
BN,Othman,3846
BN,Ali,3545
BN,Seng,3456
BN,Damit,3449
BN,Sulaiman,3370
BN,Tuah,3220
BN,Hamid,3186
BN,Tahir,3061
BN,Ling,2492
BN,Yusof,2396
BN,Jumat,2220
BN,Bakar,2195
BN,Kamis,2185
BN,Hassan,2081
BN,Yong,2080
BN,Omar,2067
BN,Chin,2037
BN,Mohamad,1953
BN,Mahmud,1910
BN,Abu Bakar,1850
BN,Tengah,1822
BN,Hong,1820
BN,Suhaili,1798
BN,Ming,1773
BN,Besar,1753
BN,Mohammad,1747
BN,Nayan,1729
BN,Binti Ahmad,1668
BN,Yassin,1658
BN,Lee,1653
BN,Yussof,1615
BN,Wong,1565
BN,Kiong,1521
BN,Osman,1515
BN,Jaludin,1510
BN,Hashim,1459
BN,Kok,1432
BN,Bin Ahmad,1424
BN,Yahya,1404
BN,Said,1383
BN,Eng,1372
BN,Mohammed,1363
BN,Lim,1351
BN,Abd Hamid,1344
BN,Kassim,1241
BN,Gurung,1235
BN,Mohamed,1222
BN,Ching,1222
BN,Leong,1202
BN,Siong,1191
BN,Chong,1191
BN,Yin,1186
BN,Fong,1122
BN,Wah,1117
BN,Idris,1073
BN,Ping,1073
BN,Sawal,1068
BN,Hussin,1051
BN,Moi,1051
BN,Lan,1030
BN,Salat,1011
BN,Fah,995
BN,Noor,983
BN,Binti Nasir,981
BN,Wahab,958
BN,Metussin,954
BN,Hua,953
BN,Soon,947
BN,Jaafar,931
BN,Huat,928
BN,Bin Ibrahim,927
BN,Taha,925
BN,Hui,917
BN,Heng,916
BN,Chuchu,907
BN,Karim,880
BN,Zainal,867
BN,Cheng,858
BN,Peng,852
BN,Lin,832
BN,Fatt,813
BN,Khiong,811
BN,Wei,809
BN,Abas,794
BN,Guan,788
BN,Choo,779
BN,Zaini,776
BN,Hock,757
BN,Hin,754
VU,Tari,4027
VU,Garae,3305
VU,John,2645
VU,Bule,2527
VU,Aru,2369
VU,David,2251
VU,Jimmy,2251
VU,Tabi,2211
VU,Bani,2053
VU,George,1974
VU,Kalo,1974
VU,Obed,1816
VU,Jack,1777
VU,Toa,1698
VU,Boe,1698
VU,Kalsakau,1652
VU,Robert,1540
VU,Sam,1500
VU,Joseph,1500
VU,Smith,1500
VU,Vira,1421
VU,James,1421
VU,Pakoa,1416
VU,Daniel,1382
VU,Tom,1382
VU,Johnson,1382
VU,Dick,1342
VU,Peter,1264
VU,Willle,1259
VU,Simon,1224
VU,Wilson,1224
VU,Thomas,1224
VU,Tamata,1180
VU,Samuel,1145
VU,Paul,1145
VU,Ben,1066
VU,Willie,1066
VU,Bong,1027
VU,Harry,1027
VU,Joe,987
VU,Abel,948
VU,Malas,908
VU,Massing,869
VU,Samson,869
VU,Mabon,869
VU,Kalmet,865
VU,Leo,829
VU,Joel,829
VU,Matan,790
VU,Brown,790
VU,Willy,790
VU,Toara,787
VU,Thompson,750
VU,Fred,750
VU,Andrew,750
VU,Moses,750
VU,Shem,711
VU,Rory,711
VU,Morris,711
VU,Moll,711
VU,Mala,711
VU,Noel,711
VU,Tahi,708
VU,Dinh,671
VU,Tasso,671
VU,Jackson,671
VU,Andre,671
VU,Roy,671
VU,Liu,632
VU,Banga,632
VU,Moli,632
VU,Leong,632
VU,Amos,632
VU,Frank,632
VU,Henry,632
VU,Reuben,592
VU,Wang,592
VU,Ishmael,592
VU,Nako,592
VU,Charley,592
VU,Hinge,590
VU,Mahit,553
VU,Bob,553
VU,Kenneth,553
VU,Martin,553
VU,Mera,553
VU,Ala,553
VU,Simeon,553
VU,Michel,553
VU,Jacob,553
VU,Lee,553
VU,Green,553
VU,Albert,513
VU,Lal,513
VU,Stevens,513
VU,Alick,513
VU,Solomon,513
VU,Calo,513
VU,Donald,513
VU,Sale,513
MC,Rossi,89
MC,Lorenzi,67
MC,Pastor,63
MC,Crovetto,56
MC,Cellario,53
MC,Martin,53
MC,Smith,51
MC,Garcia,48
MC,Gastaud,44
MC,Diallo,43
MC,Bernard,43
MC,Giordano,41
MC,Cohen,41
MC,Viale,39
MC,Lopez,39
MC,Fissore,38
MC,Verrando,38
MC,Williams,38
MC,Biancheri,38
MC,Palmero,36
MC,Allavena,34
MC,Martini,34
MC,Roux,32
MC,Carpinelli,32
MC,Taylor,32
MC,Pastorelli,31
MC,Rinaldi,31
MC,Testa,31
MC,Ferrari,31
MC,Bernardi,29
MC,Marsan,29
MC,Martinez,29
MC,Gomez,29
MC,Vatrican,29
MC,Bruno,29
MC,Michel,27
MC,Pizzio,27
MC,Hall,27
MC,Blanc,27
MC,Grimaldi,27
MC,Perez,27
MC,Johnson,26
MC,Câmara,26
MC,Medecin,26
MC,Thomas,26
MC,Lavagna,26
MC,Scott,26
MC,Costa,26
MC,Ferrero,26
MC,Merlino,26
MC,Antognelli,26
MC,Agliardi,26
MC,Marquet,24
MC,Berti,24
MC,Vial,24
MC,Lewis,24
MC,Franco,24
MC,Garelli,24
MC,Boisson,22
MC,Ramirez,22
MC,Bertrand,22
MC,Prat,22
MC,Rodriguez,22
MC,Rey,22
MC,Garino,22
MC,Durand,22
MC,Battaglia,22
MC,Marzocco,22
MC,Ballestra,22
MC,Klein,22
MC,Legrand,22
MC,Bertola,22
MC,Benedetti,20
MC,Boisbouvier,20
MC,Pierre,20
MC,Brown,20
MC,Brezzo,20
MC,Sangiorgio,20
MC,Barry,20
MC,Morel,20
MC,Levy,20
MC,Fabre,20
MC,Fautrier,20
MC,Wright,20
MC,Tomatis,20
MC,Notari,20
MC,Giusti,20
MC,Barral,20
MC,Doria,20
MC,Li,20
MC,Gastaldi,20
MC,Morris,20
MC,Longo,20
MC,Gibelli,20
MC,Gallo,20
MC,Cooper,19
MC,Marchetti,19
MC,Hernandez,19
MC,Jensen,19
MC,Toure,19
WS,Meredith,5496
WS,Keil,3094
WS,Westerlund,2646
WS,Ott,2239
WS,Betham,1995
WS,Fruean,1826
WS,Williams,1750
WS,Vaai,1623
WS,Grey,1588
WS,Schuster,1466
WS,Fepuleai,1461
WS,Tuala,1343
WS,Mariner,1303
WS,Retzlaff,1303
WS,Craig,1181
WS,Rasmussen,1181
WS,Ah Liki,1177
WS,Leota,1140
WS,Paul,1140
WS,Hunt,1099
WS,Pereira,1099
WS,Chan Mow,1055
WS,Leung Wai,1055
WS,Fuimaono,1018
WS,Fong,1018
WS,Brown,977
WS,Wright,936
WS,Lee,936
WS,Hunter,896
WS,Kruse,896
WS,Sua,896
WS,Tofa,893
WS,Esera,893
WS,Solomona,855
WS,Young,855
WS,Sio,814
WS,Rivers,814
WS,Chen,814
WS,Stevenson,814
WS,Lavea,814
WS,Chang,814
WS,Macdonald,814
WS,Bartley,773
WS,Levi,773
WS,Wendt,773
WS,Lui,773
WS,Chan,733
WS,Annandale,733
WS,Stowers,733
WS,Masoe,730
WS,Yoshida,692
WS,Lam,692
WS,Smith,692
WS,Sefo,690
WS,Ioane,651
WS,Ryan,651
WS,Tanielu,651
WS,Moors,651
WS,Lima,651
WS,Schmidt,651
WS,Lober,611
WS,Maiava,611
WS,Strickland,611
WS,Toleafoa,609
WS,Steffany,609
WS,Wilson,570
WS,Rankin,570
WS,Wong,529
WS,Main,529
WS,Amosa,529
WS,Stunzner,529
WS,Li,529
WS,Brunt,529
WS,Silva,529
WS,Mua,529
WS,Cronin,529
WS,Singh,529
WS,Andersen,529
WS,Fesolai,528
WS,Nickel,489
WS,Zhang,489
WS,Wetzell,489
WS,Stanley,489
WS,Percival,489
WS,Yuan,489
WS,Netzler,489
WS,Yazdani,489
WS,Wallwork,448
WS,Aiono,448
WS,Slade,448
WS,Arp,448
WS,Tavita,448
WS,Langton,448
WS,Hutchison,448
WS,Faumuina,448
WS,Tagaloa,407
WS,Huang,407
WS,Drake,407
WS,Lesa,407
WS,Moala,407
JE,Smith,654
JE,Jones,462
JE,Taylor,344
JE,De la Haye,334
JE,Bisson,322
JE,Brown,322
JE,De Gruchy,283
JE,Renouf,278
JE,Williams,276
JE,Vibert,266
JE,Hamon,266
JE,Pallot,266
JE,Wilson,259
JE,Noel,252
JE,Le Cornu,244
JE,Evans,240
JE,Le Marquand,237
JE,Richardson,232
JE,Le Maistre,227
JE,Blampied,222
JE,Roberts,220
JE,Clarke,218
JE,Baudains,218
JE,Robinson,215
JE,Le Brocq,213
JE,Thomas,212
JE,Walker,210
JE,Le Feuvre,208
JE,Lewis,208
JE,Harris,195
JE,Turner,191
JE,Hall,190
JE,Gallichan,190
JE,Martin,186
JE,Le Sueur,185
JE,Carter,181
JE,Hill,171
JE,Le Quesne,169
JE,Young,168
JE,Huelin,166
JE,Perchard,166
JE,Falle,166
JE,Harrison,164
JE,Amy,163
JE,White,163
JE,Davies,161
JE,Luce,157
JE,Johnson,157
JE,Gray,154
JE,Romeril,154
JE,Green,152
JE,Marett,152
JE,Scott,152
JE,Queree,151
JE,Miller,149
JE,Benest,147
JE,Anderson,147
JE,Coutanche,146
JE,Morgan,144
JE,Ward,144
JE,Hunt,144
JE,Kelly,142
JE,Pinel,141
JE,Wright,141
JE,Du Feu,139
JE,Moore,139
JE,Collins,139
JE,Wood,137
JE,King,137
JE,Clark,135
JE,Holley,135
JE,Hughes,135
JE,Morris,134
JE,De Sousa,134
JE,Parker,132
JE,Baker,132
JE,Le Brun,132
JE,Knight,132
JE,Campbell,132
JE,Buesnel,130
JE,Murphy,130
JE,Syvret,129
JE,Langlois,129
JE,Phillips,125
JE,Edwards,120
JE,Channing,120
JE,Bell,120
JE,Vautier,120
JE,Fox,119
JE,Jackson,119
JE,Nicolle,119
JE,Thompson,117
JE,Da Silva,117
JE,De Freitas,115
JE,Rondel,115
JE,Le Boutillier,115
JE,Aubert,113
JE,Mallet,113
JE,Cooper,113
JE,Norman,112
GI,Garcia,307
GI,Martinez,283
GI,Gomez,238
GI,Gonzalez,212
GI,Perez,197
GI,Rodriguez,182
GI,Cruz,176
GI,Smith,167
GI,Lopez,167
GI,Moreno,158
GI,Olivero,149
GI,Baglietto,128
GI,Reyes,122
GI,Parody,119
GI,Linares,116
GI,Robba,113
GI,Sene,111
GI,Asquez,111
GI,Sanchez,107
GI,Perera,107
GI,Mifsud,104
GI,Martin,98
GI,Payas,98
GI,Montegriffo,95
GI,Borge,92
GI,Cano,89
GI,Jones,89
GI,Duarte,89
GI,Dalmedo,86
GI,Lima,86
GI,Mascarenhas,83
GI,Santos,83
GI,Chipolina,82
GI,Byrne,80
GI,Hernandez,77
GI,Buttigieg,77
GI,Rocca,77
GI,Ballester,77
GI,Carreras,74
GI,Grech,74
GI,Fa,74
GI,Davis,72
GI,Attias,72
GI,Danino,72
GI,Johnson,72
GI,Golt,72
GI,Dalli,69
GI,Schembri,69
GI,Casciaro,69
GI,Fortunato,69
GI,Galliano,69
GI,Caruana,69
GI,Bossino,67
GI,Alecio,66
GI,Mauro,66
GI,Buhagiar,66
GI,King,66
GI,Gracia,63
GI,Edwards,63
GI,Sántos,63
GI,Borg,63
GI,Ferrary,63
GI,Cortes,63
GI,Pratts,63
GI,Alman,63
GI,Triay,63
GI,Fernandez,63
GI,Avellano,60
GI,Posso,60
GI,Azzopardi,60
GI,Ghio,60
GI,Francis,60
GI,Taylor,60
GI,Risso,60
GI,Pitaluga,57
GI,Brown,57
GI,Victor,57
GI,Lavagna,57
GI,Ruiz,57
GI,Chichon,57
GI,Hassan,57
GI,Olivera,57
GI,Macedo,57
GI,Serra,57
GI,Navarro,54
GI,Harrison,54
GI,Figueras,54
GI,Pizarro,54
GI,Bensadon,54
GI,Guerrero,54
GI,Podesta,54
GI,Neish,54
GI,Finlayson,51
GI,Trinidad,51
GI,Evans,51
GI,Canepa,51
GI,Ellul,51
GI,Sanguinetti,51
GI,Garro,51
GI,Duo,51
GD,Charles,3870
GD,Joseph,2807
GD,Thomas,2787
GD,Williams,2312
GD,Alexander,2255
GD,Lewis,1839
GD,John,1743
GD,Phillip,1660
GD,Noel,1638
GD,Mitchell,1558
GD,Francis,1456
GD,George,1310
GD,James,1165
GD,Baptiste,1138
GD,Edwards,915
GD,Peters,826
GD,Paul,823
GD,Sylvester,786
GD,Roberts,758
GD,Frederick,751
GD,Jones,721
GD,Alexis,716
GD,Samuel,694
GD,Antoine,691
GD,Smith,667
GD,Benjamin,609
GD,Andrew,608
GD,Felix,588
GD,Henry,562
GD,Calliste,556
GD,Pierre,548
GD,Julien,536
GD,Bartholomew,533
GD,Simon,528
GD,Mark,527
GD,Telesford,502
GD,Modeste,475
GD,Fletcher,461
GD,Bernard,412
GD,Andrews,388
GD,Bain,384
GD,Jeremiah,382
GD,Duncan,378
GD,Regis,371
GD,St Louis,371
GD,Douglas,370
GD,Augustine,369
GD,Frank,368
GD,Mcdonald,353
GD,Johnson,348
GD,Brathwaite,347
GD,Nelson,336
GD,Matthew,336
GD,Gilbert,335
GD,Bowen,326
GD,Ross,319
GD,Morain,318
GD,Wilson,317
GD,St Bernard,315
GD,Belfon,315
GD,Fraser,313
GD,Campbell,308
GD,Isaac,304
GD,David,303
GD,Richards,294
GD,Horsford,292
GD,Griffith,281
GD,Richardson,279
GD,Scott,276
GD,Francois,272
GD,Mcqueen,270
GD,Redhead,270
GD,Bethel,267
GD,Jeffrey,261
GD,Clarke,257
GD,Daniel,250
GD,Abraham,250
GD,Victor,249
GD,Gibbs,247
GD,Neckles,243
GD,Lawrence,242
GD,Mcsween,235
GD,Lessey,235
GD,Mason,235
GD,Stewart,233
GD,Collins,232
GD,Mcintosh,231
GD,Pascal,230
GD,Fortune,228
GD,Moses,228
GD,Lambert,225
GD,Clement,222
GD,Cox,221
GD,Harris,220
GD,Philip,220
GD,Stafford,217
GD,Ferguson,216
GD,Cadore,214
GD,Hosten,213
GD,Philbert,212
MH,John,572
MH,De Brum,447
MH,Lang,404
MH,Samuel,395
MH,Joel,357
MH,Joseph,350
MH,Capelle,299
MH,Loeak,297
MH,Phillip,294
MH,Peter,292
MH,Riklon,267
MH,Benjamin,263
MH,Johnson,243
MH,Langidrik,238
MH,Jacob,238
MH,Jacklick,237
MH,Thomas,232
MH,Kabua,229
MH,Gideon,216
MH,Samson,213
MH,George,205
MH,Milne,205
MH,James,203
MH,Henry,201
MH,Keju,201
MH,Johnny,196
MH,Kattil,184
MH,Kaious,180
MH,Ned,180
MH,Anjain,177
MH,Alik,177
MH,Jitiam,175
MH,Jack,172
MH,Luther,171
MH,Robert,166
MH,Langrine,163
MH,Paul,163
MH,Clement,161
MH,Alex,159
MH,Silk,158
MH,Latdrik,157
MH,David,156
MH,Alfred,155
MH,Balos,155
MH,Ralpho,153
MH,Abon,151
MH,Enos,149
MH,Dribo,147
MH,Anien,144
MH,Matthew,141
MH,Jibas,141
MH,Anni,141
MH,Harry,140
MH,Lokeijak,138
MH,Leban,137
MH,Aine,137
MH,Leon,135
MH,Bejang,134
MH,Tibon,134
MH,Clarence,132
MH,Daniel,131
MH,Kilma,131
MH,Rubon,131
MH,Nathan,130
MH,Lomae,128
MH,Jeik,127
MH,Abner,126
MH,Batlok,126
MH,Rilang,126
MH,Lewis,126
MH,William,125
MH,Edwin,123
MH,Korok,122
MH,Langbata,122
MH,Lakjohn,121
MH,Nenam,118
MH,Naisher,115
MH,Andrew,115
MH,Kios,114
MH,River,112
MH,Lalimo,112
MH,Briand,111
MH,Maddison,111
MH,Marshall,110
MH,Heine,109
MH,Joran,108
MH,Libokmeto,108
MH,Hiram,106
MH,Anitok,106
MH,Edmond,106
MH,Sam,105
MH,Allen,105
MH,Kalles,102
MH,Anej,101
MH,Jorlang,101
MH,Morelik,99
MH,Binejal,99
MH,Muller,99
MH,Alee,98
MH,Erakdrik,98
AW,Tromp,3421
AW,Maduro,2713
AW,Croes,2565
AW,Geerman,1881
AW,Kock,1599
AW,Kelly,1257
AW,Ras,1156
AW,Werleman,1127
AW,Arends,1063
AW,Koolman,961
AW,Boekhoudt,933
AW,Henriquez,906
AW,Wever,883
AW,De Cuba,878
AW,Lacle,873
AW,Vrolijk,827
AW,Figaroa,652
AW,Oduber,633
AW,Rasmijn,615
AW,Dirksz,508
AW,Dijkhoff,504
AW,Richardson,490
AW,Lampe,490
AW,Angela,481
AW,Lopez,471
AW,London,458
AW,Thiel,458
AW,Hernandez,430
AW,Ruiz,411
AW,Gomez,407
AW,Jansen,402
AW,Franken,402
AW,Perez,393
AW,Wernet,393
AW,Driver,384
AW,Erasmus,356
AW,Solognier,347
AW,Giel,328
AW,Jacobs,328
AW,Garcia,282
AW,Gomes,273
AW,Fingal,268
AW,Peterson,263
AW,Rodriguez,259
AW,Flanegin,259
AW,Yarzagaray,254
AW,Farro,250
AW,Harms,245
AW,Williams,245
AW,Semeleer,245
AW,Nicolaas,240
AW,Odor,240
AW,Gonzalez,240
AW,Willems,240
AW,Wilson,240
AW,Diaz,231
AW,Cuba,231
AW,Orman,222
AW,Candy,222
AW,Stamper,217
AW,Arrindell,213
AW,Martis,213
AW,Marchena,213
AW,Ponson,203
AW,Thai,199
AW,Britten,194
AW,Brown,190
AW,Thode,176
AW,Wouters,176
AW,Hoek,171
AW,Irausquin,171
AW,Quant,166
AW,Van der Linden,162
AW,Wong,157
AW,Winklaar,157
AW,Martinez,153
AW,Gumbs,153
AW,Webb,153
AW,Lejuez,152
AW,Martijn,152
AW,Donata,152
AW,Dania,148
AW,Thijsen,143
AW,Wolff,143
AW,Curiel,139
AW,Silva,139
AW,Martinus,134
AW,Wu,134
AW,Biezen,134
AW,Bermudez,134
AW,Ramirez,129
AW,Mansur,129
AW,Lee,129
AW,Hassell,129
AW,Faro,129
AW,Bareno,125
AW,De Kort,125
AW,Pieters,125
AW,Wester,125
AW,Frank,125
KY,Ebanks,4521
KY,Bodden,1803
KY,Smith,1080
KY,Scott,1037
KY,Mclaughlin,759
KY,Jackson,752
KY,Whittaker,718
KY,Bush,704
KY,Thompson,598
KY,Williams,583
KY,Powery,567
KY,Mcfield,559
KY,Watler,550
KY,Myles,519
KY,Brown,515
KY,Powell,485
KY,Miller,470
KY,Dixon,451
KY,Mclean,445
KY,Solomon,409
KY,Seymour,395
KY,Hydes,390
KY,Conolly,376
KY,Christian,367
KY,Hurlston,364
KY,Rivers,364
KY,Rankine,337
KY,Wood,336
KY,Foster,305
KY,Robinson,297
KY,Wright,284
KY,Rankin,280
KY,Campbell,278
KY,Clarke,276
KY,Johnson,272
KY,Tibbetts,263
KY,Walton,252
KY,Parchment,249
KY,Watson,243
KY,Parsons,240
KY,Dilbert,237
KY,Moore,237
KY,Forbes,232
KY,Stewart,231
KY,Wilson,229
KY,Barnes,221
KY,Manderson,218
KY,Ramoon,212
KY,Reid,210
KY,Davis,200
KY,Anderson,198
KY,Connor,196
KY,Webb,192
KY,Carter,179
KY,Berry,178
KY,Thomas,176
KY,Tatum,176
KY,Mccoy,173
KY,Welcome,172
KY,Lewis,171
KY,Evans,166
KY,Douglas,156
KY,Connolly,155
KY,Henry,155
KY,Anglin,153
KY,Frederick,153
KY,Yates,152
KY,Martin,150
KY,Ritch,150
KY,Welds,146
KY,Taylor,145
KY,Nixon,144
KY,Kelly,142
KY,Edwards,141
KY,Mctaggart,140
KY,Webster,137
KY,Chisholm,136
KY,Arch,129
KY,Banks,129
KY,Hunter,124
KY,Merren,123
KY,Jones,123
KY,Phillips,120
KY,Hill,119
KY,Richards,118
KY,Burke,116
KY,Terry,115
KY,Eden,114
KY,Kirkconnell,113
KY,Holness,112
KY,Bennett,111
KY,Pearson,110
KY,Bryan,108
KY,Grant,105
KY,James,105
KY,White,104
KY,Green,100
KY,Dacosta,100
KY,Ryan,100
KY,Harris,99
IM,Kelly,580
IM,Smith,497
IM,Jones,473
IM,Quayle,453
IM,Corlett,429
IM,Christian,363
IM,Moore,356
IM,Cain,354
IM,Davies,321
IM,Brown,318
IM,Williamson,311
IM,Harrison,310
IM,Wilson,309
IM,Williams,305
IM,Corkill,274
IM,Kneale,272
IM,Bell,264
IM,Cowin,262
IM,Jackson,261
IM,Crellin,256
IM,Quirk,255
IM,Clague,254
IM,Corrin,253
IM,Shimmin,247
IM,Callow,239
IM,Taylor,238
IM,Teare,236
IM,Clarke,214
IM,Hughes,214
IM,Kneen,211
